2023-03-26 03:34:30,886 INFO  Logger.cs: 70 - 
2023-03-26 03:43:12,693 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-03-26 03:43:12,693 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2023-03-26 03:43:12,693 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BASE-1
2023-03-26 03:43:12,694 INFO  ExportHelperExtension.cs: 1136 - Found 36 in BASE-1
2023-03-26 03:43:12,694 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BASE-1
2023-03-26 03:43:12,694 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_1-1
2023-03-26 03:43:12,695 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link_1-1
2023-03-26 03:43:12,695 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_1-1
2023-03-26 03:43:12,695 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_5-1
2023-03-26 03:43:12,695 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link_5-1
2023-03-26 03:43:12,696 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_5-1
2023-03-26 03:43:12,696 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_2-1
2023-03-26 03:43:12,696 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link_2-1
2023-03-26 03:43:12,696 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_2-1
2023-03-26 03:43:12,697 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_4-1
2023-03-26 03:43:12,697 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link_4-1
2023-03-26 03:43:12,697 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_4-1
2023-03-26 03:43:12,697 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_6-1
2023-03-26 03:43:12,698 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link_6-1
2023-03-26 03:43:12,698 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_6-1
2023-03-26 03:43:12,698 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_3-1
2023-03-26 03:43:12,698 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link_3-1
2023-03-26 03:43:12,699 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_3-1
2023-03-26 03:43:13,310 INFO  SwAddin.cs: 339 - Loading config tree
2023-03-26 03:43:13,312 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
