2023-03-26 02:05:57,350 INFO  Logger.cs: 70 - 
2023-03-26 02:15:00,998 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_5-1
2023-03-26 02:15:00,998 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_6-1
2023-03-26 02:15:00,998 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link_6-1
2023-03-26 02:15:00,998 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_6-1
2023-03-26 02:15:00,999 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_2-1
2023-03-26 02:15:00,999 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link_2-1
2023-03-26 02:15:00,999 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_2-1
2023-03-26 02:15:01,000 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_4-1
2023-03-26 02:15:01,000 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link_4-1
2023-03-26 02:15:01,000 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_4-1
2023-03-26 02:15:01,001 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_1-1
2023-03-26 02:15:01,001 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link_1-1
2023-03-26 02:15:01,001 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_1-1
2023-03-26 02:15:01,002 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_3-1
2023-03-26 02:15:01,002 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link_3-1
2023-03-26 02:15:01,002 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_3-1
2023-03-26 02:15:01,002 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Robot_Assembly.SLDASM
2023-03-26 02:15:01,003 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Robot_Assembly.SLDASM
2023-03-26 02:15:01,003 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Robot_Assembly.SLDASM
2023-03-26 02:15:01,003 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-03-26 02:15:01,004 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2023-03-26 02:15:01,004 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BASE-1
2023-03-26 02:15:01,004 INFO  ExportHelperExtension.cs: 1136 - Found 36 in BASE-1
2023-03-26 02:15:01,004 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BASE-1
2023-03-26 02:15:01,005 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_5-1
2023-03-26 02:15:01,005 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link_5-1
2023-03-26 02:15:01,005 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_5-1
2023-03-26 02:15:01,005 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_6-1
2023-03-26 02:15:01,005 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link_6-1
2023-03-26 02:15:01,006 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_6-1
2023-03-26 02:15:01,006 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_2-1
2023-03-26 02:15:01,006 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link_2-1
2023-03-26 02:15:01,006 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_2-1
2023-03-26 02:15:01,007 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_4-1
2023-03-26 02:15:01,007 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link_4-1
2023-03-26 02:15:01,007 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_4-1
2023-03-26 02:15:01,007 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_1-1
2023-03-26 02:15:01,008 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link_1-1
2023-03-26 02:15:01,008 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_1-1
2023-03-26 02:15:01,008 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_3-1
2023-03-26 02:15:01,008 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link_3-1
2023-03-26 02:15:01,009 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_3-1
2023-03-26 02:15:01,943 INFO  SwAddin.cs: 339 - Loading config tree
2023-03-26 02:15:01,946 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-03-26 02:15:01,949 INFO  SwAddin.cs: 344 - Showing property manager
2023-03-26 02:15:58,237 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-26 02:16:44,628 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-26 02:17:01,421 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-26 02:17:18,603 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-26 02:17:33,091 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-26 02:17:48,631 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-26 02:18:38,005 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-03-26 02:18:38,264 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-26 02:18:51,798 INFO  SwAddin.cs: 294 - Assembly export called for file Robot_Assembly.SLDASM
2023-03-26 02:18:51,798 INFO  SwAddin.cs: 299 - Save is required
2023-03-26 02:18:51,798 INFO  SwAddin.cs: 313 - Saving assembly
2023-03-26 02:18:52,934 INFO  SwAddin.cs: 316 - Opening property manager
2023-03-26 02:18:52,934 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Robot_Assembly.SLDASM
2023-03-26 02:18:52,935 INFO  ExportHelperExtension.cs: 1136 - Found 42 in Robot_Assembly.SLDASM
2023-03-26 02:18:52,935 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Robot_Assembly.SLDASM
2023-03-26 02:18:52,936 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-03-26 02:18:52,936 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2023-03-26 02:18:52,936 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BASE-1
2023-03-26 02:18:52,937 INFO  ExportHelperExtension.cs: 1136 - Found 36 in BASE-1
2023-03-26 02:18:52,937 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BASE-1
2023-03-26 02:18:52,937 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_5-1
2023-03-26 02:18:52,938 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link_5-1
2023-03-26 02:18:52,938 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_5-1
2023-03-26 02:18:52,938 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_6-1
2023-03-26 02:18:52,939 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link_6-1
2023-03-26 02:18:52,939 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_6-1
2023-03-26 02:18:52,939 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_2-1
2023-03-26 02:18:52,940 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link_2-1
2023-03-26 02:18:52,940 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_2-1
2023-03-26 02:18:52,940 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_4-1
2023-03-26 02:18:52,941 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link_4-1
2023-03-26 02:18:52,941 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_4-1
2023-03-26 02:18:52,942 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_1-1
2023-03-26 02:18:52,942 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link_1-1
2023-03-26 02:18:52,942 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_1-1
2023-03-26 02:18:52,942 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_3-1
2023-03-26 02:18:52,943 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link_3-1
2023-03-26 02:18:52,943 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_3-1
2023-03-26 02:18:52,943 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Robot_Assembly.SLDASM
2023-03-26 02:18:52,944 INFO  ExportHelperExtension.cs: 1136 - Found 42 in Robot_Assembly.SLDASM
2023-03-26 02:18:52,944 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Robot_Assembly.SLDASM
2023-03-26 02:18:52,944 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-03-26 02:18:52,944 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2023-03-26 02:18:52,944 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BASE-1
2023-03-26 02:18:52,945 INFO  ExportHelperExtension.cs: 1136 - Found 36 in BASE-1
2023-03-26 02:18:52,945 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BASE-1
2023-03-26 02:18:52,945 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_5-1
2023-03-26 02:18:52,945 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link_5-1
2023-03-26 02:18:52,946 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_5-1
2023-03-26 02:18:52,946 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_6-1
2023-03-26 02:18:52,946 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link_6-1
2023-03-26 02:18:52,946 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_6-1
2023-03-26 02:18:52,947 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_2-1
2023-03-26 02:18:52,947 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link_2-1
2023-03-26 02:18:52,947 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_2-1
2023-03-26 02:18:52,947 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_4-1
2023-03-26 02:18:52,948 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link_4-1
2023-03-26 02:18:52,948 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_4-1
2023-03-26 02:18:52,948 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_1-1
2023-03-26 02:18:52,948 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link_1-1
2023-03-26 02:18:52,949 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_1-1
2023-03-26 02:18:52,949 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_3-1
2023-03-26 02:18:52,949 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link_3-1
2023-03-26 02:18:52,950 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_3-1
2023-03-26 02:18:53,573 INFO  SwAddin.cs: 339 - Loading config tree
2023-03-26 02:18:53,575 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
